Mundia,local,visitante,Link,Pais,Minuto,Sale,Entra
Mundial 2002,China,CostaRica,https://www.losmundialesdefutbol.com/../partidos/2002_china_costa_rica.php,China,Minuto66,Su_Maozhen,Yang_Chen
Mundial 2002,China,CostaRica,https://www.losmundialesdefutbol.com/../partidos/2002_china_costa_rica.php,China,Minuto74,Yu_Genwei,Fan_Zhiyi
Mundial 2002,China,CostaRica,https://www.losmundialesdefutbol.com/../partidos/2002_china_costa_rica.php,CostaRica,Minuto57,Medford_Hernan,Fonseca_Rolando
Mundial 2002,China,CostaRica,https://www.losmundialesdefutbol.com/../partidos/2002_china_costa_rica.php,CostaRica,Minuto70,Bryce_Stevens,Wallace_Harold
Mundial 2002,China,CostaRica,https://www.losmundialesdefutbol.com/../partidos/2002_china_costa_rica.php,CostaRica,Minuto80,Lopez_Wilmer,Wanchope_Paulo
Mundial 2002,Japón,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_japon_belgica.php,Japón,Minuto64,Santos_Alessandro,Ono_Shinji
Mundial 2002,Japón,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_japon_belgica.php,Japón,Minuto68,Morishima_Hiroaki,Suzuki_Takayuki
Mundial 2002,Japón,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_japon_belgica.php,Japón,Minuto71,Miyamoto_Tsuneyasu,Morioka_Ryuzo
Mundial 2002,Japón,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_japon_belgica.php,Bélgica,Minuto68,Sonck_Wesley,Walem_Johan
Mundial 2002,Japón,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_japon_belgica.php,Bélgica,Minuto83,Strupar_Branko,Verheyen_Gert
Mundial 2002,CoreadelSur,Polonia,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_polonia.php,CoreadelSur,Minuto50,Hwan_Jung,Hong_Sun
Mundial 2002,CoreadelSur,Polonia,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_polonia.php,CoreadelSur,Minuto61,Soo_Chun,Chul_Sang
Mundial 2002,CoreadelSur,Polonia,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_polonia.php,CoreadelSur,Minuto89,Ri_Du,Hyeon_Ki
Mundial 2002,CoreadelSur,Polonia,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_polonia.php,Polonia,Minuto46(enelentretiempo),Kryszalowicz_Pawel,Zurawski_Maciej
Mundial 2002,CoreadelSur,Polonia,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_polonia.php,Polonia,Minuto50,Klos_Tomasz,Bak_Jacek
Mundial 2002,CoreadelSur,Polonia,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_polonia.php,Polonia,Minuto64,Zewlakow_Marcin,Kaluzny_Radoslaw
Mundial 2002,Rusia,Túnez,https://www.losmundialesdefutbol.com/../partidos/2002_rusia_tunez.php,Rusia,Minuto46,Khokhlov_Dmitry,Semshov_Igor
Mundial 2002,Rusia,Túnez,https://www.losmundialesdefutbol.com/../partidos/2002_rusia_tunez.php,Rusia,Minuto55,Sychev_Dmitri,Beschastnykh_Vladimir
Mundial 2002,Rusia,Túnez,https://www.losmundialesdefutbol.com/../partidos/2002_rusia_tunez.php,Rusia,Minuto78,Alenichev_Dmitry,Izmailov_Marat
Mundial 2002,Rusia,Túnez,https://www.losmundialesdefutbol.com/../partidos/2002_rusia_tunez.php,Túnez,Minuto67,Mhadhebi_Imed,El_Adel
Mundial 2002,Rusia,Túnez,https://www.losmundialesdefutbol.com/../partidos/2002_rusia_tunez.php,Túnez,Minuto67,Beya_Zoubeir,Gabsi_Hassan
Mundial 2002,Rusia,Túnez,https://www.losmundialesdefutbol.com/../partidos/2002_rusia_tunez.php,Túnez,Minuto84,Zitouni_Ali,Badra_Khaled
Mundial 2002,EstadosUnidos,Portugal,https://www.losmundialesdefutbol.com/../partidos/2002_estados_unidos_portugal.php,EstadosUnidos,Minuto46(enelentretiempo),Jones_Cobi,Stewart_Earnie
Mundial 2002,EstadosUnidos,Portugal,https://www.losmundialesdefutbol.com/../partidos/2002_estados_unidos_portugal.php,EstadosUnidos,Minuto75,Max_Joe,Donovan_Landon
Mundial 2002,EstadosUnidos,Portugal,https://www.losmundialesdefutbol.com/../partidos/2002_estados_unidos_portugal.php,EstadosUnidos,Minuto80,Llamosa_Carlos,Pope_Eddie
Mundial 2002,EstadosUnidos,Portugal,https://www.losmundialesdefutbol.com/../partidos/2002_estados_unidos_portugal.php,Portugal,Minuto69,Bento_Paulo,Jorge_Rui
Mundial 2002,EstadosUnidos,Portugal,https://www.losmundialesdefutbol.com/../partidos/2002_estados_unidos_portugal.php,Portugal,Minuto73,Andrade_Jorge,Costa_Jorge
Mundial 2002,EstadosUnidos,Portugal,https://www.losmundialesdefutbol.com/../partidos/2002_estados_unidos_portugal.php,Portugal,Minuto80,Gomes_Nuno,Costa_Rui
Mundial 2002,Alemania,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_irlanda.php,Alemania,Minuto75,Bierhoff_Oliver,Jancker_Carsten
Mundial 2002,Alemania,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_irlanda.php,Alemania,Minuto85,Bode_Marco,Klose_Miroslav
Mundial 2002,Alemania,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_irlanda.php,Alemania,Minuto89,Jeremies_Jens,Schneider_Bernd
Mundial 2002,Alemania,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_irlanda.php,Irlanda,Minuto73,Quinn_Niall,Kelly_Gary
Mundial 2002,Alemania,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_irlanda.php,Irlanda,Minuto73,Reid_Steven,Harte_Ian
Mundial 2002,Alemania,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_irlanda.php,Irlanda,Minuto87,Cunningham_Kenny,Staunton_Steve
Mundial 2002,Francia,Uruguay,https://www.losmundialesdefutbol.com/../partidos/2002_francia_uruguay.php,Francia,Minuto16,Candela_Vincent,Leboeuf_Frank
Mundial 2002,Francia,Uruguay,https://www.losmundialesdefutbol.com/../partidos/2002_francia_uruguay.php,Francia,Minuto81,Cisse_Djibril,Trezeguet_David
Mundial 2002,Francia,Uruguay,https://www.losmundialesdefutbol.com/../partidos/2002_francia_uruguay.php,Francia,Minuto90+3,Dugarry_Christophe,Wiltord_Sylvain
Mundial 2002,Francia,Uruguay,https://www.losmundialesdefutbol.com/../partidos/2002_francia_uruguay.php,Uruguay,Minuto60,Magallanes_Federico,Silva_Dario
Mundial 2002,Francia,Uruguay,https://www.losmundialesdefutbol.com/../partidos/2002_francia_uruguay.php,Uruguay,Minuto71,De_Gonzalo,Romero_Marcelo
Mundial 2002,Francia,Uruguay,https://www.losmundialesdefutbol.com/../partidos/2002_francia_uruguay.php,Uruguay,Minuto72,Guigou_Gianni,Rodriguez_Dario
Mundial 2002,Camerún,ArabiaSaudita,https://www.losmundialesdefutbol.com/../partidos/2002_camerun_arabia_saudita.php,Camerún,Minuto46,Olembe_Salomon,Kome_Daniel
Mundial 2002,Camerún,ArabiaSaudita,https://www.losmundialesdefutbol.com/../partidos/2002_camerun_arabia_saudita.php,Camerún,Minuto74,Ndiefi_Pius,Mboma_Patrick
Mundial 2002,Camerún,ArabiaSaudita,https://www.losmundialesdefutbol.com/../partidos/2002_camerun_arabia_saudita.php,Camerún,Minuto84,Njanka_Pierre,Wome_Pierre
Mundial 2002,Camerún,ArabiaSaudita,https://www.losmundialesdefutbol.com/../partidos/2002_camerun_arabia_saudita.php,ArabiaSaudita,Minuto35,Hasan_Al,Al_Obeid
Mundial 2002,Camerún,ArabiaSaudita,https://www.losmundialesdefutbol.com/../partidos/2002_camerun_arabia_saudita.php,ArabiaSaudita,Minuto72,Gaman_Abdullah,Zubromawi_Abdullah
Mundial 2002,Camerún,ArabiaSaudita,https://www.losmundialesdefutbol.com/../partidos/2002_camerun_arabia_saudita.php,ArabiaSaudita,Minuto86,Noor_Mohammed,Khathran_Abdulaziz
Mundial 2002,Dinamarca,Senegal,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_senegal.php,Dinamarca,Minuto50,Jorgensen_Martin,Gronkjaer_Jesper
Mundial 2002,Dinamarca,Senegal,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_senegal.php,Dinamarca,Minuto62,Poulsen_Christian,Gravesen_Thomas
Mundial 2002,Dinamarca,Senegal,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_senegal.php,Dinamarca,Minuto89,Lovenkrands_Peter,Rommedahl_Dennis
Mundial 2002,Dinamarca,Senegal,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_senegal.php,Senegal,Minuto46(enelentretiempo),Camara_Souleymane,Sarr_Pape
Mundial 2002,Dinamarca,Senegal,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_senegal.php,Senegal,Minuto46(enelentretiempo),Camara_Henri,Ndiaye_Moussa
Mundial 2002,Dinamarca,Senegal,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_senegal.php,Senegal,Minuto83,Beye_Habib,Camara_Souleymane
Mundial 2002,Suecia,Nigeria,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_nigeria.php,Suecia,Minuto64,Andersson_Andreas,Allback_Marcus
Mundial 2002,Suecia,Nigeria,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_nigeria.php,Suecia,Minuto83,Svensson_Magnus,Svensson_Anders
Mundial 2002,Suecia,Nigeria,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_nigeria.php,Nigeria,Minuto65,Kanu_Nwankwo,Babayaro_Celestine
Mundial 2002,Suecia,Nigeria,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_nigeria.php,Nigeria,Minuto70,Ikedia_Pius,Ogbeche_Bartholomew
Mundial 2002,España,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_espana_paraguay.php,España,Minuto46,Morientes_Fernando,Tristan_Diego
Mundial 2002,España,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_espana_paraguay.php,España,Minuto46(enelentretiempo),Helguera_Ivan,Enrique_Luis
Mundial 2002,España,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_espana_paraguay.php,España,Minuto85,Xavi,Carlos_Juan
Mundial 2002,España,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_espana_paraguay.php,Paraguay,Minuto63,Campos_Jorge,Cardozo_Jose
Mundial 2002,España,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_espana_paraguay.php,Paraguay,Minuto78,Struway_Estanislao,Caniza_Denis
Mundial 2002,Argentina,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_argentina_inglaterra.php,Argentina,Minuto46(enelentretiempo),Aimar_Pablo,Veron_Juan
Mundial 2002,Argentina,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_argentina_inglaterra.php,Argentina,Minuto60,Crespo_Hernan,Batistuta_Gabriel
Mundial 2002,Argentina,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_argentina_inglaterra.php,Argentina,Minuto64,Lopez_Claudio,Gonzalez_Cristian
Mundial 2002,Argentina,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_argentina_inglaterra.php,Inglaterra,Minuto19,Sinclair_Trevor,Hargreaves_Owen
Mundial 2002,Argentina,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_argentina_inglaterra.php,Inglaterra,Minuto54,Sheringham_Teddy,Heskey_Emile
Mundial 2002,Argentina,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_argentina_inglaterra.php,Inglaterra,Minuto80,Bridge_Wayne,Owen_Michael
Mundial 2002,Sudáfrica,Eslovenia,https://www.losmundialesdefutbol.com/../partidos/2002_sudafrica_eslovenia.php,Sudáfrica,Minuto71,Buckley_Delron,Nomvethe_Siyabonga
Mundial 2002,Sudáfrica,Eslovenia,https://www.losmundialesdefutbol.com/../partidos/2002_sudafrica_eslovenia.php,Sudáfrica,Minuto80,Koumantarakis_George,Mccarthy_Benni
Mundial 2002,Sudáfrica,Eslovenia,https://www.losmundialesdefutbol.com/../partidos/2002_sudafrica_eslovenia.php,Sudáfrica,Minuto84,Pule_Jabu,Fortune_Quinton
Mundial 2002,Sudáfrica,Eslovenia,https://www.losmundialesdefutbol.com/../partidos/2002_sudafrica_eslovenia.php,Eslovenia,Minuto41,Osterc_Milan,Cimirotic_Sebastijan
Mundial 2002,Sudáfrica,Eslovenia,https://www.losmundialesdefutbol.com/../partidos/2002_sudafrica_eslovenia.php,Eslovenia,Minuto60,Bulajic_Spasoje,Knavs_Aleksander
Mundial 2002,Sudáfrica,Eslovenia,https://www.losmundialesdefutbol.com/../partidos/2002_sudafrica_eslovenia.php,Eslovenia,Minuto60,Ceh_Nastja,Acimovic_Milenko
Mundial 2002,Italia,Croacia,https://www.losmundialesdefutbol.com/../partidos/2002_italia_croacia.php,Italia,Minuto24,Materazzi_Marco,Nesta_Alessandro
Mundial 2002,Italia,Croacia,https://www.losmundialesdefutbol.com/../partidos/2002_italia_croacia.php,Italia,Minuto79,Inzaghi_Filippo,Doni_Cristiano
Mundial 2002,Italia,Croacia,https://www.losmundialesdefutbol.com/../partidos/2002_italia_croacia.php,Croacia,Minuto57,Olic_Ivica,Vugrinec_Davor
Mundial 2002,Italia,Croacia,https://www.losmundialesdefutbol.com/../partidos/2002_italia_croacia.php,Croacia,Minuto62,Vranjes_Jurica,Soldo_Zvonimir
Mundial 2002,Italia,Croacia,https://www.losmundialesdefutbol.com/../partidos/2002_italia_croacia.php,Croacia,Minuto79,Simic_Dario,Rapaic_Milan
Mundial 2002,Brasil,China,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_china.php,Brasil,Minuto46,Denilson,Ronaldinho
Mundial 2002,Brasil,China,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_china.php,Brasil,Minuto70,Ricardinho,Paulista_Juninho
Mundial 2002,Brasil,China,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_china.php,Brasil,Minuto72,Edilson,Ronaldo
Mundial 2002,Brasil,China,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_china.php,China,Minuto62,Yang_Pu,Ma_Mingyu
Mundial 2002,Brasil,China,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_china.php,China,Minuto66,Shao_Jiayi,Qi_Hong
Mundial 2002,Brasil,China,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_china.php,China,Minuto75,Qu_Bo,Hao_Haidong
Mundial 2002,México,Ecuador,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_ecuador.php,México,Minuto77,Hernandez_Luis,Borgetti_Jared
Mundial 2002,México,Ecuador,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_ecuador.php,México,Minuto87,Caballero_Gabriel,Rodriguez_Joahan
Mundial 2002,México,Ecuador,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_ecuador.php,México,Minuto90+3,Mercado_Sigifredo,Blanco_Cuauhtemoc
Mundial 2002,México,Ecuador,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_ecuador.php,Ecuador,Minuto35,Ayovi_Marlon,Tenorio_Edwin
Mundial 2002,México,Ecuador,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_ecuador.php,Ecuador,Minuto53,Tenorio_Carlos,Kaviedes_Ivan
Mundial 2002,México,Ecuador,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_ecuador.php,Ecuador,Minuto58,Aguinaga_Alex,Obregon_Alfonso
Mundial 2002,CostaRica,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_costa_rica_turquia.php,CostaRica,Minuto66,Medford_Hernan,Centeno_Walter
Mundial 2002,CostaRica,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_costa_rica_turquia.php,CostaRica,Minuto77,Parks_Winston,Lopez_Wilmer
Mundial 2002,CostaRica,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_costa_rica_turquia.php,CostaRica,Minuto77,Bryce_Stevens,Wallace_Harold
Mundial 2002,CostaRica,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_costa_rica_turquia.php,Turquía,Minuto75,Mansiz_Ilhan,Sukur_Hakan
Mundial 2002,CostaRica,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_costa_rica_turquia.php,Turquía,Minuto79,Kahveci_Nihat,Basturk_Yildiray
Mundial 2002,CostaRica,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_costa_rica_turquia.php,Turquía,Minuto88,Erdem_Arif,Kerimoglu_Tugay
Mundial 2002,Japón,Rusia,https://www.losmundialesdefutbol.com/../partidos/2002_japon_rusia.php,Japón,Minuto72,Nakayama_Masashi,Suzuki_Takayuki
Mundial 2002,Japón,Rusia,https://www.losmundialesdefutbol.com/../partidos/2002_japon_rusia.php,Japón,Minuto75,Hattori_Toshihiro,Ono_Shinji
Mundial 2002,Japón,Rusia,https://www.losmundialesdefutbol.com/../partidos/2002_japon_rusia.php,Japón,Minuto85,Fukunishi_Takashi,Inamoto_Junichi
Mundial 2002,Japón,Rusia,https://www.losmundialesdefutbol.com/../partidos/2002_japon_rusia.php,Rusia,Minuto46(enelentretiempo),Sychev_Dmitri,Pimenov_Ruslan
Mundial 2002,Japón,Rusia,https://www.losmundialesdefutbol.com/../partidos/2002_japon_rusia.php,Rusia,Minuto52,Khokhlov_Dmitry,Izmailov_Marat
Mundial 2002,Japón,Rusia,https://www.losmundialesdefutbol.com/../partidos/2002_japon_rusia.php,Rusia,Minuto57,Beschastnykh_Vladimir,Smertin_Alexei
Mundial 2002,CoreadelSur,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_estados_unidos.php,CoreadelSur,Minuto38,Soo_Chun,Sung_Ji
Mundial 2002,CoreadelSur,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_estados_unidos.php,CoreadelSur,Minuto56,Hwan_Jung,Hong_Sun
Mundial 2002,CoreadelSur,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_estados_unidos.php,CoreadelSur,Minuto69,Soo_Yong,Chul_Sang
Mundial 2002,CoreadelSur,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_estados_unidos.php,EstadosUnidos,Minuto75,Lewis_Eddie,Beasley_DaMarcus
Mundial 2002,CoreadelSur,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_estados_unidos.php,EstadosUnidos,Minuto82,Wolff_Josh,Mathis_Clint
Mundial 2002,Túnez,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_tunez_belgica.php,Túnez,Minuto67,El_Adel,Gabsi_Hassan
Mundial 2002,Túnez,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_tunez_belgica.php,Túnez,Minuto77,Zitouni_Ali,Jaziri_Zied
Mundial 2002,Túnez,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_tunez_belgica.php,Túnez,Minuto88,Beya_Zoubeir,Melki_Mourad
Mundial 2002,Túnez,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_tunez_belgica.php,Bélgica,Minuto46,Vermant_Sven,Verheyen_Gert
Mundial 2002,Túnez,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_tunez_belgica.php,Bélgica,Minuto46,Sonck_Wesley,Strupar_Branko
Mundial 2002,Túnez,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_tunez_belgica.php,Bélgica,Minuto74,Mpenza_Mbo,Simons_Timmy
Mundial 2002,Portugal,Polonia,https://www.losmundialesdefutbol.com/../partidos/2002_portugal_polonia.php,Portugal,Minuto60,Costa_Rui,Pinto_Joao
Mundial 2002,Portugal,Polonia,https://www.losmundialesdefutbol.com/../partidos/2002_portugal_polonia.php,Portugal,Minuto63,Beto,Frechaut
Mundial 2002,Portugal,Polonia,https://www.losmundialesdefutbol.com/../partidos/2002_portugal_polonia.php,Portugal,Minuto69,Capucho,Conceicao_Sergio
Mundial 2002,Portugal,Polonia,https://www.losmundialesdefutbol.com/../partidos/2002_portugal_polonia.php,Polonia,Minuto16,Bak_Arkadiusz,Kaluzny_Radoslaw
Mundial 2002,Portugal,Polonia,https://www.losmundialesdefutbol.com/../partidos/2002_portugal_polonia.php,Polonia,Minuto56,Zewlakow_Marcin,Zurawski_Maciej
Mundial 2002,Portugal,Polonia,https://www.losmundialesdefutbol.com/../partidos/2002_portugal_polonia.php,Polonia,Minuto71,Rzasa_Tomasz,Zewlakow_Michal
Mundial 2002,Dinamarca,Francia,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_francia.php,Dinamarca,Minuto46,Gronkjaer_Jesper,Jorgensen_Martin
Mundial 2002,Dinamarca,Francia,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_francia.php,Dinamarca,Minuto76,Bogelund_Kasper,Poulsen_Christian
Mundial 2002,Dinamarca,Francia,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_francia.php,Dinamarca,Minuto79,Steen_Brian,Tofting_Stig
Mundial 2002,Dinamarca,Francia,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_francia.php,Francia,Minuto54,Cisse_Djibril,Dugarry_Christophe
Mundial 2002,Dinamarca,Francia,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_francia.php,Francia,Minuto71,Micoud_Johan,Vieira_Patrick
Mundial 2002,Dinamarca,Francia,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_francia.php,Francia,Minuto83,Djorkaeff_Youri,Wiltord_Sylvain
Mundial 2002,Senegal,Uruguay,https://www.losmundialesdefutbol.com/../partidos/2002_senegal_uruguay.php,Senegal,Minuto63,Beye_Habib,Coly_Ferdinand
Mundial 2002,Senegal,Uruguay,https://www.losmundialesdefutbol.com/../partidos/2002_senegal_uruguay.php,Senegal,Minuto67,Ndiaye_Moussa,Camara_Henri
Mundial 2002,Senegal,Uruguay,https://www.losmundialesdefutbol.com/../partidos/2002_senegal_uruguay.php,Senegal,Minuto76,Faye_Amdy,Ndour_Alassane
Mundial 2002,Senegal,Uruguay,https://www.losmundialesdefutbol.com/../partidos/2002_senegal_uruguay.php,Uruguay,Minuto32,Regueiro_Mario,Sorondo_Gonzalo
Mundial 2002,Senegal,Uruguay,https://www.losmundialesdefutbol.com/../partidos/2002_senegal_uruguay.php,Uruguay,Minuto46,Forlan_Diego,Abreu_Sebastian
Mundial 2002,Senegal,Uruguay,https://www.losmundialesdefutbol.com/../partidos/2002_senegal_uruguay.php,Uruguay,Minuto46,Morales_Richard,Romero_Marcelo
Mundial 2002,Camerún,Alemania,https://www.losmundialesdefutbol.com/../partidos/2002_camerun_alemania.php,Camerún,Minuto53,Suffo_Patrick,Tchato_Bill
Mundial 2002,Camerún,Alemania,https://www.losmundialesdefutbol.com/../partidos/2002_camerun_alemania.php,Camerún,Minuto64,Kome_Daniel,Olembe_Salomon
Mundial 2002,Camerún,Alemania,https://www.losmundialesdefutbol.com/../partidos/2002_camerun_alemania.php,Camerún,Minuto80,Job_Joseph-Desire,Mboma_Patrick
Mundial 2002,Camerún,Alemania,https://www.losmundialesdefutbol.com/../partidos/2002_camerun_alemania.php,Alemania,Minuto46,Bode_Marco,Jancker_Carsten
Mundial 2002,Camerún,Alemania,https://www.losmundialesdefutbol.com/../partidos/2002_camerun_alemania.php,Alemania,Minuto80,Jeremies_Jens,Schneider_Bernd
Mundial 2002,Camerún,Alemania,https://www.losmundialesdefutbol.com/../partidos/2002_camerun_alemania.php,Alemania,Minuto84,Neuville_Oliver,Klose_Miroslav
Mundial 2002,ArabiaSaudita,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_arabia_saudita_irlanda.php,ArabiaSaudita,Minuto67,Al_Mohammad,Khathran_Abdulaziz
Mundial 2002,ArabiaSaudita,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_arabia_saudita_irlanda.php,ArabiaSaudita,Minuto68,Gaman_Abdullah,Zubromawi_Abdullah
Mundial 2002,ArabiaSaudita,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_arabia_saudita_irlanda.php,ArabiaSaudita,Minuto79,Al_Ahmed,Al_Mohammed
Mundial 2002,ArabiaSaudita,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_arabia_saudita_irlanda.php,Irlanda,Minuto46(enelentretiempo),Quinn_Niall,Harte_Ian
Mundial 2002,ArabiaSaudita,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_arabia_saudita_irlanda.php,Irlanda,Minuto80,Mcateer_Jason,Kelly_Gary
Mundial 2002,ArabiaSaudita,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_arabia_saudita_irlanda.php,Irlanda,Minuto89,Carsley_Lee,Kinsella_Mark
Mundial 2002,Suecia,Argentina,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_argentina.php,Suecia,Minuto46(enelentretiempo),Andersson_Andreas,Allback_Marcus
Mundial 2002,Suecia,Argentina,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_argentina.php,Suecia,Minuto68,Jonson_Mattias,Svensson_Anders
Mundial 2002,Suecia,Argentina,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_argentina.php,Suecia,Minuto88,Ibrahimovic_Zlatan,Larsson_Henrik
Mundial 2002,Suecia,Argentina,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_argentina.php,Argentina,Minuto58,Crespo_Hernan,Batistuta_Gabriel
Mundial 2002,Suecia,Argentina,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_argentina.php,Argentina,Minuto63,Gonzalez_Cristian,Sorin_Juan
Mundial 2002,Suecia,Argentina,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_argentina.php,Argentina,Minuto63,Veron_Juan,Almeyda_Matias
Mundial 2002,Nigeria,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_nigeria_inglaterra.php,Nigeria,Minuto86,Ikedia_Pius,Opabunmi_Femi
Mundial 2002,Nigeria,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_nigeria_inglaterra.php,Inglaterra,Minuto69,Sheringham_Teddy,Heskey_Emile
Mundial 2002,Nigeria,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_nigeria_inglaterra.php,Inglaterra,Minuto77,Vassell_Darius,Owen_Michael
Mundial 2002,Nigeria,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_nigeria_inglaterra.php,Inglaterra,Minuto85,Bridge_Wayne,Cole_Ashley
Mundial 2002,Sudáfrica,España,https://www.losmundialesdefutbol.com/../partidos/2002_sudafrica_espana.php,Sudáfrica,Minuto74,Koumantarakis_George,Nomvethe_Siyabonga
Mundial 2002,Sudáfrica,España,https://www.losmundialesdefutbol.com/../partidos/2002_sudafrica_espana.php,Sudáfrica,Minuto80,Molefe_Thabang,Radebe_Lucas
Mundial 2002,Sudáfrica,España,https://www.losmundialesdefutbol.com/../partidos/2002_sudafrica_espana.php,Sudáfrica,Minuto83,Lekgetho_Jacob,Fortune_Quinton
Mundial 2002,Sudáfrica,España,https://www.losmundialesdefutbol.com/../partidos/2002_sudafrica_espana.php,España,Minuto53,Sergio,Albelda_David
Mundial 2002,Sudáfrica,España,https://www.losmundialesdefutbol.com/../partidos/2002_sudafrica_espana.php,España,Minuto77,Luque_Albert,Morientes_Fernando
Mundial 2002,Sudáfrica,España,https://www.losmundialesdefutbol.com/../partidos/2002_sudafrica_espana.php,España,Minuto82,Enrique_Luis,Raul
