Mundia,local,visitante,Link,Pais,Jugador,Tarjeta,minuto
Mundial 2014,Uruguay,Inglaterra,/partidos/2014_uruguay_inglaterra.php,Inglaterra,Gerrard_Steven,amarilla,68
Mundial 2014,Italia,CostaRica,/partidos/2014_italia_costa_rica.php,Italia,Balotelli_Mario,amarilla,69
Mundial 2014,Italia,CostaRica,/partidos/2014_italia_costa_rica.php,CostaRica,Cubero_José,amarilla,71
Mundial 2014,Suiza,Francia,/partidos/2014_suiza_francia.php,Francia,Cabaye_Yohan,amarilla,88
Mundial 2014,Honduras,Ecuador,/partidos/2014_honduras_ecuador.php,Honduras,Bernardez_Victor,amarilla,7
Mundial 2014,Honduras,Ecuador,/partidos/2014_honduras_ecuador.php,Honduras,Bengtson_Jerry,amarilla,45+3
Mundial 2014,Honduras,Ecuador,/partidos/2014_honduras_ecuador.php,Ecuador,Valencia_Antonio,amarilla,57
Mundial 2014,Honduras,Ecuador,/partidos/2014_honduras_ecuador.php,Ecuador,Valencia_Enner,amarilla,73
Mundial 2014,Honduras,Ecuador,/partidos/2014_honduras_ecuador.php,Ecuador,Montero_Jefferson,amarilla,80
Mundial 2014,Argentina,Irán,/partidos/2014_argentina_iran.php,Irán,Nekounam_Javad,amarilla,53
Mundial 2014,Argentina,Irán,/partidos/2014_argentina_iran.php,Irán,Shojaei_Masoud,amarilla,73
Mundial 2014,Nigeria,Bosnia-Herzegovina,/partidos/2014_nigeria_bosnia_herzegovina.php,Bosnia-Herzegovina,Medunjanin_Haris,amarilla,6
Mundial 2014,Nigeria,Bosnia-Herzegovina,/partidos/2014_nigeria_bosnia_herzegovina.php,Nigeria,Obi_John,amarilla,81
Mundial 2014,Alemania,Ghana,/partidos/2014_alemania_ghana.php,Ghana,Muntari_Sulley,amarilla,90+4
Mundial 2014,EstadosUnidos,Portugal,/partidos/2014_estados_unidos_portugal.php,EstadosUnidos,Jones_Jermaine,amarilla,75
Mundial 2014,Bélgica,Rusia,/partidos/2014_belgica_rusia.php,Rusia,Glushakov_Denis,amarilla,38
Mundial 2014,Bélgica,Rusia,/partidos/2014_belgica_rusia.php,Bélgica,Witsel_Axel,amarilla,54
Mundial 2014,Bélgica,Rusia,/partidos/2014_belgica_rusia.php,Bélgica,Alderweireld_Toby,amarilla,73
Mundial 2014,CoreadelSur,Argelia,/partidos/2014_corea_del_sur_argelia.php,CoreadelSur,Lee_Yong,amarilla,54
Mundial 2014,CoreadelSur,Argelia,/partidos/2014_corea_del_sur_argelia.php,Argelia,Bougherra_Madjid,amarilla,67
Mundial 2014,CoreadelSur,Argelia,/partidos/2014_corea_del_sur_argelia.php,CoreadelSur,Han_Kook-Young,amarilla,69
Mundial 2014,Camerún,Brasil,/partidos/2014_camerun_brasil.php,Camerún,Enoh_Eyong,amarilla,11
Mundial 2014,Camerún,Brasil,/partidos/2014_camerun_brasil.php,Camerún,Salli_Edgar,amarilla,75
Mundial 2014,Camerún,Brasil,/partidos/2014_camerun_brasil.php,Camerún,Mbia_Stephane,amarilla,80
Mundial 2014,Croacia,México,/partidos/2014_croacia_mexico.php,Croacia,Rakitic_Ivan,amarilla,9
Mundial 2014,Croacia,México,/partidos/2014_croacia_mexico.php,México,Marquez_Rafael,amarilla,39
Mundial 2014,Croacia,México,/partidos/2014_croacia_mexico.php,México,Juan_José,amarilla,66
Mundial 2014,Croacia,México,/partidos/2014_croacia_mexico.php,Croacia,Rebic_Ante,Roja,71
Mundial 2014,Australia,España,/partidos/2014_australia_espana.php,España,Ramos_Sergio,amarilla,62
Mundial 2014,Australia,España,/partidos/2014_australia_espana.php,Australia,Spiranovic_Matthew,amarilla,88
Mundial 2014,Australia,España,/partidos/2014_australia_espana.php,Australia,Jedinak_Mile,amarilla,90+2
Mundial 2014,Holanda,Chile,/partidos/2014_holanda_chile.php,Chile,Silva_Francisco,amarilla,25
Mundial 2014,Holanda,Chile,/partidos/2014_holanda_chile.php,Holanda,Blind_Daley,amarilla,64
Mundial 2014,Japón,Colombia,/partidos/2014_japon_colombia.php,Japón,Konno_Yasuyuki,amarilla,16
Mundial 2014,Japón,Colombia,/partidos/2014_japon_colombia.php,Colombia,Guarín_Fredy,amarilla,63
Mundial 2014,Grecia,CostadeMarfil,/partidos/2014_grecia_costa_de_marfil.php,CostadeMarfil,Drogba_Didier,amarilla,37
Mundial 2014,Grecia,CostadeMarfil,/partidos/2014_grecia_costa_de_marfil.php,CostadeMarfil,Kalou_Salomon,amarilla,62
Mundial 2014,Grecia,CostadeMarfil,/partidos/2014_grecia_costa_de_marfil.php,CostadeMarfil,Die_Serey,amarilla,70
Mundial 2014,Italia,Uruguay,/partidos/2014_italia_uruguay.php,Italia,Balotelli_Mario,amarilla,22
Mundial 2014,Italia,Uruguay,/partidos/2014_italia_uruguay.php,Uruguay,Arevalo_Egidio,amarilla,46
Mundial 2014,Italia,Uruguay,/partidos/2014_italia_uruguay.php,Italia,Marchisio_Claudio,Roja,71
Mundial 2014,Italia,Uruguay,/partidos/2014_italia_uruguay.php,Italia,De_Mattia,amarilla,77
Mundial 2014,Italia,Uruguay,/partidos/2014_italia_uruguay.php,Uruguay,Muslera_Fernando,amarilla,90+1
Mundial 2014,CostaRica,Inglaterra,/partidos/2014_costa_rica_inglaterra.php,Inglaterra,Barkley_Ross,amarilla,53
Mundial 2014,CostaRica,Inglaterra,/partidos/2014_costa_rica_inglaterra.php,Inglaterra,Lallana_Adam,amarilla,57
Mundial 2014,CostaRica,Inglaterra,/partidos/2014_costa_rica_inglaterra.php,CostaRica,Gonzalez_Giancarlo,amarilla,60
Mundial 2014,Honduras,Suiza,/partidos/2014_honduras_suiza.php,Honduras,Palacios_Jerry,amarilla,66
Mundial 2014,Ecuador,Francia,/partidos/2014_ecuador_francia.php,Ecuador,Valencia_Antonio,Roja,71
Mundial 2014,Ecuador,Francia,/partidos/2014_ecuador_francia.php,Ecuador,Erazo_Frickson,amarilla,83
Mundial 2014,Nigeria,Argentina,/partidos/2014_nigeria_argentina.php,Nigeria,Omeruo_Kenneth,amarilla,49
Mundial 2014,Nigeria,Argentina,/partidos/2014_nigeria_argentina.php,Nigeria,Oshaniwa_Juwon,amarilla,51
Mundial 2014,Bosnia-Herzegovina,Irán,/partidos/2014_bosnia_herzegovina_iran.php,Bosnia-Herzegovina,Besic_Muhamed,amarilla,77
Mundial 2014,Bosnia-Herzegovina,Irán,/partidos/2014_bosnia_herzegovina_iran.php,Irán,Ansarifard_Karim,amarilla,88
Mundial 2014,EstadosUnidos,Alemania,/partidos/2014_estados_unidos_alemania.php,Alemania,Höwedes_Benedikt,amarilla,11
Mundial 2014,EstadosUnidos,Alemania,/partidos/2014_estados_unidos_alemania.php,EstadosUnidos,González_Omar,amarilla,37
Mundial 2014,EstadosUnidos,Alemania,/partidos/2014_estados_unidos_alemania.php,EstadosUnidos,Beckerman_Kyle,amarilla,62
Mundial 2014,Portugal,Ghana,/partidos/2014_portugal_ghana.php,Ghana,Afful_Harrison,amarilla,39
Mundial 2014,Portugal,Ghana,/partidos/2014_portugal_ghana.php,Ghana,Waris_Majeed,amarilla,55
Mundial 2014,Portugal,Ghana,/partidos/2014_portugal_ghana.php,Ghana,Ayew_Jordan,amarilla,78
Mundial 2014,Portugal,Ghana,/partidos/2014_portugal_ghana.php,Portugal,Moutinho_João,amarilla,90+4
Mundial 2014,CoreadelSur,Bélgica,/partidos/2014_corea_del_sur_belgica.php,CoreadelSur,Hong_Jeong-Ho,amarilla,35
Mundial 2014,CoreadelSur,Bélgica,/partidos/2014_corea_del_sur_belgica.php,Bélgica,Defour_Steven,Roja,71
Mundial 2014,CoreadelSur,Bélgica,/partidos/2014_corea_del_sur_belgica.php,Bélgica,Dembélé_Mousa,amarilla,50
Mundial 2014,Argelia,Rusia,/partidos/2014_argelia_rusia.php,Argelia,Mesbah_Djamel,amarilla,39
Mundial 2014,Argelia,Rusia,/partidos/2014_argelia_rusia.php,Rusia,Kombarov_Dmitri,amarilla,57
Mundial 2014,Argelia,Rusia,/partidos/2014_argelia_rusia.php,Rusia,Kozlov_Aleksei,amarilla,59
Mundial 2014,Argelia,Rusia,/partidos/2014_argelia_rusia.php,Argelia,Ghilas_Nabil,amarilla,87
Mundial 2014,Argelia,Rusia,/partidos/2014_argelia_rusia.php,Argelia,Cadamuro_Liassine,amarilla,90+2
Mundial 2014,Brasil,Chile,/partidos/2014_brasil_chile.php,Chile,Mena_Eugenio,amarilla,17
Mundial 2014,Brasil,Chile,/partidos/2014_brasil_chile.php,Chile,Silva_Francisco,amarilla,40
Mundial 2014,Brasil,Chile,/partidos/2014_brasil_chile.php,Brasil,Hulk,amarilla,55
Mundial 2014,Brasil,Chile,/partidos/2014_brasil_chile.php,Brasil,Gustavo_Luiz,amarilla,60
Mundial 2014,Brasil,Chile,/partidos/2014_brasil_chile.php,Brasil,Jo,amarilla,93
Mundial 2014,Brasil,Chile,/partidos/2014_brasil_chile.php,Chile,Pinilla_Mauricio,amarilla,102
Mundial 2014,Brasil,Chile,/partidos/2014_brasil_chile.php,Brasil,Alves_Dani,amarilla,105+1
Mundial 2014,Colombia,Uruguay,/partidos/2014_colombia_uruguay.php,Uruguay,María_José,amarilla,55
Mundial 2014,Colombia,Uruguay,/partidos/2014_colombia_uruguay.php,Uruguay,Lugano_Diego,amarilla,77
Mundial 2014,Colombia,Uruguay,/partidos/2014_colombia_uruguay.php,Colombia,Armero_Pablo,amarilla,78
Mundial 2014,Holanda,México,/partidos/2014_holanda_mexico.php,México,Aguilar_Paul,amarilla,69
Mundial 2014,Holanda,México,/partidos/2014_holanda_mexico.php,México,Marquez_Rafael,amarilla,90+2
Mundial 2014,Holanda,México,/partidos/2014_holanda_mexico.php,México,Guardado_Andres,amarilla,90+4
Mundial 2014,CostaRica,Grecia,/partidos/2014_costa_rica_grecia.php,Grecia,Samaris_Andreas,amarilla,36
Mundial 2014,CostaRica,Grecia,/partidos/2014_costa_rica_grecia.php,CostaRica,Duarte_Óscar,amarilla,42
Mundial 2014,CostaRica,Grecia,/partidos/2014_costa_rica_grecia.php,CostaRica,Tejeda_Yeltsin,amarilla,48
Mundial 2014,CostaRica,Grecia,/partidos/2014_costa_rica_grecia.php,CostaRica,Granados_Esteban,amarilla,57
Mundial 2014,CostaRica,Grecia,/partidos/2014_costa_rica_grecia.php,CostaRica,Duarte_Óscar,Roja,71
Mundial 2014,CostaRica,Grecia,/partidos/2014_costa_rica_grecia.php,CostaRica,Ruiz_Bryan,amarilla,70
Mundial 2014,CostaRica,Grecia,/partidos/2014_costa_rica_grecia.php,Grecia,Manolas_Kostas,amarilla,72
Mundial 2014,CostaRica,Grecia,/partidos/2014_costa_rica_grecia.php,CostaRica,Navas_Keylor,amarilla,90
Mundial 2014,Francia,Nigeria,/partidos/2014_francia_nigeria.php,Francia,Matuidi_Blaise,amarilla,54
Mundial 2014,Alemania,Argelia,/partidos/2014_alemania_argelia.php,Argelia,Halliche_Rafik,amarilla,42
Mundial 2014,Alemania,Argelia,/partidos/2014_alemania_argelia.php,Alemania,Lahm_Philipp,amarilla,107
Mundial 2014,Argentina,Suiza,/partidos/2014_argentina_suiza.php,Suiza,Xhaka_Granit,amarilla,36
Mundial 2014,Argentina,Suiza,/partidos/2014_argentina_suiza.php,Suiza,Fernandes_Gelson,amarilla,73
Mundial 2014,Argentina,Suiza,/partidos/2014_argentina_suiza.php,Argentina,Rojo_Marcos,amarilla,90
Mundial 2014,Argentina,Suiza,/partidos/2014_argentina_suiza.php,Argentina,Di_Angel,amarilla,120
Mundial 2014,Argentina,Suiza,/partidos/2014_argentina_suiza.php,Argentina,Garay_Ezequiel,amarilla,120+4
Mundial 2014,Bélgica,EstadosUnidos,/partidos/2014_belgica_estados_unidos.php,EstadosUnidos,Cameron_Geoff,amarilla,18
Mundial 2014,Bélgica,EstadosUnidos,/partidos/2014_belgica_estados_unidos.php,Bélgica,Kompany_Vincent,amarilla,42
Mundial 2014,Brasil,Colombia,/partidos/2014_brasil_colombia.php,Brasil,Silva_Thiago,amarilla,64
Mundial 2014,Brasil,Colombia,/partidos/2014_brasil_colombia.php,Colombia,Rodríguez_James,amarilla,67
Mundial 2014,Brasil,Colombia,/partidos/2014_brasil_colombia.php,Colombia,Yepes_Mario,amarilla,69
Mundial 2014,Brasil,Colombia,/partidos/2014_brasil_colombia.php,Brasil,Cesar_Julio,amarilla,78
Mundial 2014,Francia,Alemania,/partidos/2014_francia_alemania.php,Alemania,Khedira_Sami,amarilla,54
Mundial 2014,Francia,Alemania,/partidos/2014_francia_alemania.php,Alemania,Schweinsteiger_Bastian,amarilla,80
Mundial 2014,Holanda,CostaRica,/partidos/2014_holanda_costa_rica.php,CostaRica,Díaz_Júnior,amarilla,37
Mundial 2014,Holanda,CostaRica,/partidos/2014_holanda_costa_rica.php,CostaRica,Umaña_Michael,amarilla,52
Mundial 2014,Holanda,CostaRica,/partidos/2014_holanda_costa_rica.php,Holanda,Martins_Bruno,amarilla,64
Mundial 2014,Holanda,CostaRica,/partidos/2014_holanda_costa_rica.php,CostaRica,Gonzalez_Giancarlo,amarilla,81
Mundial 2014,Holanda,CostaRica,/partidos/2014_holanda_costa_rica.php,CostaRica,Acosta_Johnny,amarilla,107
Mundial 2014,Holanda,CostaRica,/partidos/2014_holanda_costa_rica.php,Holanda,Jan_Klaas,amarilla,111
Mundial 2014,Argentina,Bélgica,/partidos/2014_argentina_belgica.php,Bélgica,Hazard_Eden,amarilla,53
Mundial 2014,Argentina,Bélgica,/partidos/2014_argentina_belgica.php,Bélgica,Alderweireld_Toby,amarilla,68
Mundial 2014,Argentina,Bélgica,/partidos/2014_argentina_belgica.php,Argentina,Biglia_Lucas,amarilla,75
Mundial 2014,Brasil,Alemania,/partidos/2014_brasil_alemania.php,Brasil,Dante,amarilla,68
Mundial 2014,Holanda,Argentina,/partidos/2014_holanda_argentina.php,Holanda,Martins_Bruno,amarilla,45
Mundial 2014,Holanda,Argentina,/partidos/2014_holanda_argentina.php,Argentina,Demichelis_Martin,amarilla,49
Mundial 2014,Holanda,Argentina,/partidos/2014_holanda_argentina.php,Holanda,Jan_Klaas,amarilla,105
Mundial 2014,Brasil,Holanda,/partidos/2014_brasil_holanda.php,Brasil,Silva_Thiago,amarilla,2
Mundial 2014,Brasil,Holanda,/partidos/2014_brasil_holanda.php,Holanda,Robben_Arjen,amarilla,9
Mundial 2014,Brasil,Holanda,/partidos/2014_brasil_holanda.php,Holanda,de_Jonathan,amarilla,36
Mundial 2014,Brasil,Holanda,/partidos/2014_brasil_holanda.php,Brasil,Fernandinho,amarilla,54
Mundial 2014,Brasil,Holanda,/partidos/2014_brasil_holanda.php,Brasil,Oscar,amarilla,68
Mundial 2014,Alemania,Argentina,/partidos/2014_alemania_argentina.php,Alemania,Schweinsteiger_Bastian,amarilla,29
Mundial 2014,Alemania,Argentina,/partidos/2014_alemania_argentina.php,Alemania,Höwedes_Benedikt,amarilla,34
Mundial 2014,Alemania,Argentina,/partidos/2014_alemania_argentina.php,Argentina,Mascherano_Javier,amarilla,64
Mundial 2014,Alemania,Argentina,/partidos/2014_alemania_argentina.php,Argentina,Agüero_Sergio,amarilla,65
Mundial 2010,Sudáfrica,México,/partidos/2010_sudafrica_mexico.php,México,Juarez_Efrain,amarilla,18
Mundial 2010,Sudáfrica,México,/partidos/2010_sudafrica_mexico.php,Sudáfrica,Dikgacoi_Kagisho,amarilla,27
Mundial 2010,Sudáfrica,México,/partidos/2010_sudafrica_mexico.php,México,Torrado_Gerardo,amarilla,57
Mundial 2010,Sudáfrica,México,/partidos/2010_sudafrica_mexico.php,Sudáfrica,Masilela_Tsepo,amarilla,70
Mundial 2010,Uruguay,Francia,/partidos/2010_uruguay_francia.php,Francia,Evra_Patrice,amarilla,12
Mundial 2010,Uruguay,Francia,/partidos/2010_uruguay_francia.php,Francia,Ribery_Franck,amarilla,19
Mundial 2010,Uruguay,Francia,/partidos/2010_uruguay_francia.php,Uruguay,Victorino_Mauricio,amarilla,59
Mundial 2010,Uruguay,Francia,/partidos/2010_uruguay_francia.php,Uruguay,Lodeiro_Nicolas,amarilla,65
Mundial 2010,Uruguay,Francia,/partidos/2010_uruguay_francia.php,Francia,Toulalan_Jeremy,amarilla,68
Mundial 2010,Uruguay,Francia,/partidos/2010_uruguay_francia.php,Uruguay,Lodeiro_Nicolas,Roja,71
Mundial 2010,Uruguay,Francia,/partidos/2010_uruguay_francia.php,Uruguay,Lugano_Diego,amarilla,90+3
Mundial 2010,Argentina,Nigeria,/partidos/2010_argentina_nigeria.php,Argentina,Gutierrez_Jonas,amarilla,41
Mundial 2010,Argentina,Nigeria,/partidos/2010_argentina_nigeria.php,Nigeria,Haruna_Lukman,amarilla,77
Mundial 2010,CoreadelSur,Grecia,/partidos/2010_corea_del_sur_grecia.php,Grecia,Torosidis_Vasileios,amarilla,56
Mundial 2010,Inglaterra,EstadosUnidos,/partidos/2010_inglaterra_estados_unidos.php,Inglaterra,Milner_James,amarilla,26
Mundial 2010,Inglaterra,EstadosUnidos,/partidos/2010_inglaterra_estados_unidos.php,EstadosUnidos,Cherundolo_Steve,amarilla,39
Mundial 2010,Inglaterra,EstadosUnidos,/partidos/2010_inglaterra_estados_unidos.php,EstadosUnidos,Demerit_Jay,amarilla,47
Mundial 2010,Inglaterra,EstadosUnidos,/partidos/2010_inglaterra_estados_unidos.php,Inglaterra,Carragher_Jamie,amarilla,60
Mundial 2010,Inglaterra,EstadosUnidos,/partidos/2010_inglaterra_estados_unidos.php,Inglaterra,Gerrard_Steven,amarilla,61
Mundial 2010,Inglaterra,EstadosUnidos,/partidos/2010_inglaterra_estados_unidos.php,EstadosUnidos,Findley_Robbie,amarilla,74
Mundial 2010,Argelia,Eslovenia,/partidos/2010_argelia_eslovenia.php,Eslovenia,Radosavljevic_Aleksandar,amarilla,35
Mundial 2010,Argelia,Eslovenia,/partidos/2010_argelia_eslovenia.php,Argelia,Ghezzal_Abdelkader,amarilla,59
