Link,Nombre,FechaNac,LugarNac,Posicion,NoCamiseta,altura,apodo,web,seleccion
/jugadores/michael_emenalo.php,Emenalo_Michael,14dejuliode1965,,Defensor,19,,,, Nigeria
/jugadores/emmanuel_emenike.php,Emenike_Emmanuel,10demayode1987,,Delantero,9,182mts,,, Nigeria
/jugadores/vincent_enyeama.php,Enyeama_Vincent,29deagostode1982,,Arquero,22y1,185mts,,, Nigeria
/jugadores/oghenekaro_etebo.php,Etebo_Oghenekaro,09denoviembrede1995,,Mediocampista,8,172mts,,, Nigeria
/jugadores/dickson_etuhu.php,Etuhu_Dickson,08dejuniode1982,,Mediocampista,20,191mts,,, Nigeria
/jugadores/ikechukwu_ezenwa.php,Ezenwa_Ikechukwu,16deoctubrede1988,,Arquero,1,186mts,,, Nigeria
/jugadores/emeka_ezeugo.php,Ezeugo_Emeka,16dediciembrede1965,,Defensor,13,,,, Nigeria
/jugadores/reuben_gabriel.php,Gabriel_Reuben,25deseptiembrede1990,,Mediocampista,4,195mts,,, Nigeria
/jugadores/finidi_george.php,George_Finidi,15deabrilde1971,,Delantero_Mediocampista,7,187mts,,, Nigeria
/jugadores/lukman_haruna.php,Haruna_Lukman,04dediciembrede1990,,Mediocampista,15,177mts,,, Nigeria
/jugadores/brown_ideye.php,Ideye_Brown,10deoctubrede1988,,Delantero,10,18mts,,, Nigeria
/jugadores/brian_idowu.php,Idowu_Brian,18demayode1992,,Defensor,2,18mts,,, Nigeria
/jugadores/odion_ighalo.php,Ighalo_Odion,16dejuniode1989,,Delantero,9,181mts,,, Nigeria
/jugadores/kelechi_iheanacho.php,Iheanacho_Kelechi,03deoctubrede1996,,Delantero,14,187mts,,, Nigeria
/jugadores/pius_ikedia.php,Ikedia_Pius,11dejuliode1980,,Delantero,7,166mts,,, Nigeria
/jugadores/victor_ikpeba.php,Ikpeba_Victor,12dejuniode1973,,Delantero,17y20,174mts,,, Nigeria
/jugadores/ben_iroha.php,Iroha_Ben,29denoviembrede1969,,Defensor,3y19,,,, Nigeria
/jugadores/alex_iwobi.php,Iwobi_Alex,03demayode1996,,Delantero,18,18mts,,, Nigeria
/jugadores/sani_kaita.php,Kaita_Sani,02demayode1986,,Mediocampista,14,18mts,,, Nigeria
/jugadores/nwankwo_kanu.php,Kanu_Nwankwo,01deagostode1976,,Delantero_Mediocampista,4,197mts,,, Nigeria
/jugadores/stephen_keshi.php,Keshi_Stephen,23deenerode1962,,Defensor,4,,,, Nigeria
/jugadores/garba_lawal.php,Lawal_Garba,22demayode1974,,Mediocampista,11,183mts,,, Nigeria
/jugadores/obafemi_martins.php,Martins_Obafemi,28deoctubrede1984,,Delantero,9,17mts,,, Nigeria
/jugadores/victor_moses.php,Moses_Victor,12dediciembrede1990,,Mediocampista_Delantero,11,178mts,,, Nigeria
/jugadores/ahmed_musa.php,Musa_Ahmed,14deoctubrede1992,,Delantero,7,17mts,,, Nigeria
/jugadores/wilfred_ndidi.php,Ndidi_Wilfred,16dediciembrede1996,,Mediocampista,4,187mts,,, Nigeria
/jugadores/simeon_nwankwo.php,Nwankwo_Simeon,07demayode1992,,Delantero,13,198mts,Simy,, Nigeria
/jugadores/chidi_nwanu.php,Nwanu_Chidi,01deenerode1967,,Defensor,6,,,, Nigeria
/jugadores/uche_nwofor.php,Nwofor_Uche,17deseptiembrede1991,,Delantero,19,184mts,,, Nigeria
/jugadores/joel_obi.php,Obi_Joel,22demayode1991,,Mediocampista,15,177mts,,, Nigeria
/jugadores/john_obi_mikel.php,ObiMikel_John,22deabrilde1987,,Mediocampista,10,188mts,,, Nigeria
/jugadores/victor_obinna.php,Obinna_Victor,25demarzode1987,,Delantero,18,178mts,,, Nigeria
/jugadores/james_obiorah.php,Obiorah_James,24deagostode1978,,Mediocampista,20,179mts,,, Nigeria
/jugadores/godfrey_oboabona.php,Oboabona_Godfrey,16deagostode1990,,Defensor,14,186mts,,, Nigeria
/jugadores/peter_odemwingie.php,Odemwingie_Peter,15dejuliode1981,,Delantero,11y8,181mts,,, Nigeria
/jugadores/chidi_odiah.php,Odiah_Chidi,17dediciembrede1983,,Defensor,17,181mts,,, Nigeria
/jugadores/kunle_odunlami.php,Odunlami_Kunle,30deabrilde1991,,Defensor,12,187mts,,, Nigeria
/jugadores/bartholomew_ogbeche.php,Ogbeche_Bartholomew,01deoctubrede1984,,Delantero,9,177mts,,, Nigeria
/jugadores/chinedu_ogbuke_obasi.php,OgbukeObasi_Chinedu,01dejuniode1986,,Delantero,19,181mts,,, Nigeria
/jugadores/john_ogu.php,Ogu_John,20deabrilde1988,,Mediocampista,19,192mts,,, Nigeria
/jugadores/uche_okafor.php,Okafor_Uche,08deagostode1967,,Defensor,20y16,,,, Nigeria
/jugadores/uche_okechukwu.php,Okechukwu_Uche,27deseptiembrede1967,,Defensor,5,,,, Nigeria
/jugadores/jay_jay_okocha.php,Okocha_JayJay,14deagostode1973,,Mediocampista,10,175mts,,, Nigeria
/jugadores/isaac_okoronkwo.php,Okoronkwo_Isaac,01demayode1978,,Defensor,5,182mts,,, Nigeria
/jugadores/godwin_okpara.php,Okpara_Godwin,20deseptiembrede1972,,Mediocampista,21,177mts,,, Nigeria
/jugadores/willy_okpara.php,Okpara_Willy,07demayode1968,,Arquero,12,,,, Nigeria
/jugadores/thompson_oliha.php,Oliha_Thompson,04deoctubrede1968,,Mediocampista,8,,,, Nigeria
/jugadores/sunday_oliseh.php,Oliseh_Sunday,14deseptiembrede1974,,Mediocampista,15,183mts,,, Nigeria
/jugadores/kenneth_omeruo.php,Omeruo_Kenneth,17deoctubrede1993,,Defensor,22,185mts,,, Nigeria
/jugadores/ogenyi_onazi.php,Onazi_Ogenyi,25dediciembrede1992,,Mediocampista,17,173mts,,, Nigeria
/jugadores/femi_opabunmi.php,Opabunmi_Femi,03demarzode1985,,Delantero,23,17mts,,, Nigeria
/jugadores/mobi_oparaku.php,Oparaku_Mobi,01dediciembrede1976,,Defensor,2,,,, Nigeria
/jugadores/wilson_oruma.php,Oruma_Wilson,30dediciembrede1976,,Mediocampista,18,,,, Nigeria
/jugadores/juwon_oshaniwa.php,Oshaniwa_Juwon,14deseptiembrede1990,,Defensor,13,184mts,,, Nigeria
/jugadores/peter_rufai.php,Rufai_Peter,24deagostode1963,,Arquero,1,,,, Nigeria
/jugadores/danny_shittu.php,Shittu_Danny,02deseptiembrede1980,,Defensor,6,19mts,,, Nigeria
/jugadores/ike_shorunmu.php,Shorunmu_Ike,16deoctubrede1967,,Arquero,1,186mts,,, Nigeria
/jugadores/samson_siasia.php,Siasia_Samson,14deagostode1967,,Delantero,12,192mts,,, Nigeria
/jugadores/efetobore_sodje.php,Sodje_Efetobore,05deoctubrede1972,,Defensor,16,185mts,,, Nigeria
/jugadores/taye_taiwo.php,Taiwo_Taye,16deabrilde1985,,Defensor,3,188mts,,, Nigeria
/jugadores/william_troost_ekong.php,Troost-Ekong_William,01deseptiembrede1993,,Defensor,5,191mts,,, Nigeria
/jugadores/kalu_uche.php,Uche_Kalu,15denoviembrede1982,,Mediocampista,12,171mts,,, Nigeria
/jugadores/michael_uchebo.php,Uchebo_Michael,03defebrerode1990,,Delantero,20,194mts,,, Nigeria
/jugadores/ifeanyi_udeze.php,Udeze_Ifeanyi,21dejuliode1980,,Defensor,14,179mts,,, Nigeria
/jugadores/john_utaka.php,Utaka_John,08deenerode1982,,Delantero,21y7,179mts,,, Nigeria
/jugadores/ejike_uzoenyi.php,Uzoenyi_Ejike,23demarzode1988,,Mediocampista,3,168mts,,, Nigeria
/jugadores/francis_uzoho.php,Uzoho_Francis,28deoctubrede1998,,Arquero,23,196mts,,, Nigeria
/jugadores/taribo_west.php,West_Taribo,26demarzode1974,,Defensor,6,186mts,,, Nigeria
/jugadores/rasheed_yekini.php,Yekini_Rasheed,23deoctubrede1963,,Delantero,9,,,, Nigeria
/jugadores/joseph_yobo.php,Yobo_Joseph,06deseptiembrede1980,,Defensor_Mediocampista,2,185mts,,, Nigeria
/jugadores/roald_amundsen.php,Amundsen_Roald,01dejuniode1903,,Defensor,-,,,, Noruega
/jugadores/oddmund_andersen.php,Andersen_Oddmund,21dediciembrede1915,,Defensor,-,,,, Noruega
/jugadores/gunnar_andreassen.php,Andreassen_Gunnar,15deenerode1913,,Mediocampista,-,,,, Noruega
/jugadores/hjalmar_andresen.php,Andresen_Hjalmar,18dejuliode1914,,Delantero,-,,,, Noruega
/jugadores/espen_baardsen.php,Baardsen_Espen,07dediciembrede1977,,Arquero,13,,,, Noruega
/jugadores/henning_berg.php,Berg_Henning,01deseptiembrede1969,,Defensor,20y4,,,, Noruega
/jugadores/stig_bjornebye.php,Bjornebye_Stig,11dediciembrede1969,,Defensor,5,,,, Noruega
/jugadores/lars_bohinen.php,Bohinen_Lars,08deseptiembrede1969,,Mediocampista,22,,,, Noruega
/jugadores/rune_bratseth.php,Bratseth_Rune,19demarzode1961,,Defensor,4,,,, Noruega
/jugadores/arne_brustad.php,Brustad_Arne,14deabrilde1912,,Delantero,-,,,, Noruega
/jugadores/knut_brynildsen.php,Brynildsen_Knut,23dejuliode1917,,Delantero,-,,,, Noruega
/jugadores/dan_eggen.php,Eggen_Dan,13deenerode1970,,Defensor,17y15,,,, Noruega
/jugadores/nils_eriksen.php,Eriksen_Nils,05demarzode1911,,Mediocampista,-,,,, Noruega
/jugadores/jan_fjortoft.php,Fjortoft_Jan,10deenerode1967,,Delantero,9,,,, Noruega
/jugadores/havard_flo.php,Flo_Havard,04deabrilde1970,,Delantero,17,,,, Noruega
/jugadores/jostein_flo.php,Flo_Jostein,03deoctubrede1964,,Delantero,6y16,,,, Noruega
/jugadores/tore_andre_flo.php,Flo_ToreAndre,15dejuniode1973,,Delantero,9,,,, Noruega
/jugadores/odd_frantzen.php,Frantzen_Odd,20deenerode1913,,Delantero,-,,,, Noruega
/jugadores/frode_grodas.php,Grodas_Frode,24deoctubrede1964,,Arquero,12y1,,,, Noruega
/jugadores/alf_haland.php,Haland_Alf,23denoviembrede1972,,Defensor,18,,,, Noruega
/jugadores/gunnar_halle.php,Halle_Gunnar,11deagostode1965,,Defensor,2,,,, Noruega
/jugadores/sverre_hansen.php,Hansen_Sverre,23dejuniode1913,,Mediocampista,-,,,, Noruega
/jugadores/vegard_heggem.php,Heggem_Vegard,13dejuliode1975,,Delantero,14,,,, Noruega
/jugadores/kristian_henriksen.php,Henriksen_Kristian,03demarzode1911,,Mediocampista,-,,,, Noruega
/jugadores/erik_hoftun.php,Hoftun_Erik,03demarzode1969,,Defensor,19,,,, Noruega
/jugadores/rolf_holmberg.php,Holmberg_Rolf,24deagostode1914,,Mediocampista,-,,,, Noruega
/jugadores/oivind_holmsen.php,Holmsen_Oivind,28deabrilde1912,,Defensor,-,,,, Noruega
/jugadores/arne_ileby.php,Ileby_Arne,02dediciembrede1913,,Delantero,-,,,, Noruega
/jugadores/magnar_isaksen.php,Isaksen_Magnar,13deoctubrede1910,,Delantero,-,,,, Noruega
/jugadores/mini_jakobsen.php,Jakobsen_Mini,08denoviembrede1965,,Delantero_Mediocampista,11,,,, Noruega
/jugadores/rolf_johannesen.php,Johannesen_Rolf,15demarzode1910,,Defensor,-,,,, Noruega
/jugadores/henry_johansen.php,Johansen_Henry,21dejuliode1904,,Arquero,-,,,, Noruega
/jugadores/erland_johnsen.php,Johnsen_Erland,05deabrilde1967,,Defensor,3,,,, Noruega
/jugadores/ronny_johnsen.php,Johnsen_Ronny,10dejuniode1969,,Defensor,3,,,, Noruega
/jugadores/jorgen_juve.php,Juve_Jorgen,22denoviembrede1906,,Defensor,-,,,, Noruega
/jugadores/anker_kihle.php,Kihle_Anker,19deabrilde1917,,Arquero,-,,,, Noruega
/jugadores/reidar_kvammen.php,Kvammen_Reidar,23dejuliode1914,,Delantero,-,,,, Noruega
/jugadores/oyvind_leonhardsen.php,Leonhardsen_Oyvind,17deagostode1970,,Mediocampista,8,,,, Noruega
/jugadores/karl_loken.php,Loken_Karl,14deagostode1966,,Defensor,15,,,, Noruega
/jugadores/alf_martinsen.php,Martinsen_Alf,29dediciembrede1911,,Delantero,-,,,, Noruega
/jugadores/thomas_myhre.php,Myhre_Thomas,16deoctubrede1973,,Arquero,12,,,, Noruega
/jugadores/erik_mykland.php,Mykland_Erik,21dejuliode1971,,Mediocampista,7,,,, Noruega
/jugadores/roger_nilsen.php,Nilsen_Roger,08deagostode1969,,Defensor,14,,,, Noruega
/jugadores/sverre_nordby.php,Nordby_Sverre,13demarzode1910,,Arquero,-,,,, Noruega
/jugadores/egil_ostenstad.php,Ostenstad_Egil,02deenerode1972,,Delantero,18,,,, Noruega
/jugadores/kjetil_rekdal.php,Rekdal_Kjetil,06denoviembrede1968,,Mediocampista,10,,,, Noruega
/jugadores/ola_by_rise.php,Rise_OlaBy,14denoviembrede1960,,Arquero,13,,,, Noruega
/jugadores/vidar_riseth.php,Riseth_Vidar,21deabrilde1972,,Mediocampista,21,,,, Noruega
/jugadores/sigurd_rushfeldt.php,Rushfeldt_Sigurd,11dediciembrede1972,,Delantero,21,,,, Noruega
/jugadores/stale_solbakken.php,Solbakken_Stale,27defebrerode1968,,Mediocampista,6,,,, Noruega
/jugadores/ole_gunnar_solskjaer.php,Solskjaer_OleGunnar,26defebrerode1973,,Delantero,20,,,, Noruega
/jugadores/goran_sorloth.php,Sorloth_Goran,16dejuliode1962,,Delantero,16,,,, Noruega
/jugadores/roar_strand.php,Strand_Roar,02defebrerode1970,,Mediocampista,19y22,,,, Noruega
/jugadores/erik_thorstvedt.php,Thorstvedt_Erik,28deoctubrede1962,,Arquero,1,,,, Noruega
/jugadores/glen_adam.php,Adam_Glen,22demayode1959,,Defensor,16,,,, Nueva Zelanda
/jugadores/robert_almond.php,Almond_Robert,16deabrilde1951,,Defensor,6,,,, Nueva Zelanda
/jugadores/james_bannatyne.php,Bannatyne_James,30dejuniode1975,,Arquero,23,195mts,,, Nueva Zelanda
/jugadores/andy_barron.php,Barron_Andy,24dediciembrede1980,,Mediocampista,13,178mts,,, Nueva Zelanda
/jugadores/leo_bertos.php,Bertos_Leo,20dediciembrede1981,,Mediocampista,11,177mts,,, Nueva Zelanda
/jugadores/allan_boath.php,Boath_Allan,14dediciembrede1958,,Mediocampista,17,,,, Nueva Zelanda
/jugadores/andy_boyens.php,Boyens_Andy,18deseptiembrede1983,,Defensor,18,192mts,,, Nueva Zelanda
/jugadores/dave_bright.php,Bright_Dave,29denoviembrede1949,,Defensor,5,,,, Nueva Zelanda
/jugadores/jeremy_brockie.php,Brockie_Jeremy,07deoctubrede1987,,Delantero,22,182mts,,, Nueva Zelanda
/jugadores/tim_brown.php,Brown_Tim,06demarzode1981,,Mediocampista,8,185mts,,, Nueva Zelanda
/jugadores/jeremy_christie.php,Christie_Jeremy,22demayode1983,,Mediocampista,21,18mts,,, Nueva Zelanda
/jugadores/aaron_clapham.php,Clapham_Aaron,15deenerode1987,,Mediocampista,16,172mts,,, Nueva Zelanda
/jugadores/duncan_cole.php,Cole_Duncan,12dejuliode1958,,Mediocampista,8,,,, Nueva Zelanda
/jugadores/kenny_cresswell.php,Cresswell_Kenny,04dejuniode1958,,Mediocampista,13,,,, Nueva Zelanda
/jugadores/glen_dods.php,Dods_Glen,07dejuliode1957,,Defensor,2,,,, Nueva Zelanda
/jugadores/simon_elliott.php,Elliott_Simon,10dejuniode1974,,Mediocampista,7,18mts,,, Nueva Zelanda
/jugadores/adrian_elrick.php,Elrick_Adrian,29deseptiembrede1949,,Defensor,14,,,, Nueva Zelanda
/jugadores/rory_fallon.php,Fallon_Rory,20demarzode1982,,Delantero,14,191mts,,, Nueva Zelanda
/jugadores/ricki_herbert.php,Herbert_Ricki,10deabrilde1961,,Defensor,3,,,, Nueva Zelanda
/jugadores/john_hill.php,Hill_John,07deenerode1950,,Defensor,15,,,, Nueva Zelanda
/jugadores/chris_killen.php,Killen_Chris,08deoctubrede1981,,Delantero,10,188mts,,, Nueva Zelanda
/jugadores/tony_lochhead.php,Lochhead_Tony,12deenerode1982,,Defensor,3,183mts,,, Nueva Zelanda
/jugadores/sam_malcolmson.php,Malcolmson_Sam,02deabrilde1948,,Defensor,11,,,, Nueva Zelanda
/jugadores/billy_mcclure.php,Mcclure_Billy,04deenerode1958,,Mediocampista,19,,,, Nueva Zelanda
/jugadores/michael_mcglinchey.php,Mcglinchey_Michael,07deenerode1987,,Mediocampista,15,173mts,,, Nueva Zelanda
/jugadores/keith_mckay.php,Mckay_Keith,08dediciembrede1956,,Mediocampista,12,,,, Nueva Zelanda
/jugadores/glen_moss.php,Moss_Glen,19deenerode1983,,Arquero,12,188mts,,, Nueva Zelanda
/jugadores/dave_mulligan.php,Mulligan_Dave,24demarzode1982,,Mediocampista,17,173mts,,, Nueva Zelanda
/jugadores/ryan_nelsen.php,Nelsen_Ryan,18deoctubrede1977,,Defensor,6,185mts,,, Nueva Zelanda
/jugadores/mark_paston.php,Paston_Mark,13dediciembrede1976,,Arquero,1,195mts,,, Nueva Zelanda
/jugadores/barry_pickering.php,Pickering_Barry,12dediciembrede1956,,Arquero,21,,,, Nueva Zelanda
/jugadores/winston_reid.php,Reid_Winston,03dejuliode1988,,Defensor,4,19mts,,, Nueva Zelanda
/jugadores/wynton_rufer.php,Rufer_Wynton,29dediciembrede1962,,Delantero,7,,,, Nueva Zelanda
/jugadores/ben_sigmund.php,Sigmund_Ben,03defebrerode1981,,Defensor,2,187mts,,, Nueva Zelanda
/jugadores/peter_simonsen.php,Simonsen_Peter,17deabrilde1959,,Mediocampista,18,,,, Nueva Zelanda
/jugadores/shane_smeltz.php,Smeltz_Shane,29deseptiembrede1981,,Delantero,9,184mts,,, Nueva Zelanda
/jugadores/tommy_smith.php,Smith_Tommy,31demarzode1990,,Defensor,19,187mts,,, Nueva Zelanda
/jugadores/steve_sumner.php,Sumner_Steve,02deabrilde1955,,Mediocampista,10,,,, Nueva Zelanda
/jugadores/brian_turner.php,Turner_Brian,31dejuliode1949,,Delantero,4,,,, Nueva Zelanda
/jugadores/grant_turner.php,Turner_Grant,07deoctubrede1958,,Delantero,20,,,, Nueva Zelanda
/jugadores/frank_van_hattum.php,VanHattum_Frank,17denoviembrede1958,,Arquero,22,,,, Nueva Zelanda
/jugadores/ivan_vicelich.php,Vicelich_Ivan,03deseptiembrede1976,,Defensor,5,193mts,,, Nueva Zelanda
/jugadores/richard_wilson.php,Wilson_Richard,08demayode1956,,Arquero,1,,,, Nueva Zelanda
/jugadores/chris_wood.php,Wood_Chris,07dediciembrede1991,,Delantero,20,191mts,,, Nueva Zelanda
/jugadores/steve_wooddin.php,Wooddin_Steve,16deenerode1955,,Delantero,9,,,, Nueva Zelanda
/jugadores/michael_amir_murillo.php,AmirMurillo_Michael,11defebrerode1996,,Defensor,2,183mts,,, Panama
/jugadores/abdiel_arroyo.php,Arroyo_Abdiel,13dediciembrede1993,,Delantero,16,187mts,,, Panama
/jugadores/ricardo_avila.php,Avila_Ricardo,04deenerode1997,,Mediocampista,19,,,, Panama
/jugadores/felipe_baloy.php,Baloy_Felipe,24defebrerode1981,,Defensor,23,184mts,,, Panama
/jugadores/edgar_joel_barcenas.php,Barcenas_EdgarJoel,23deoctubrede1993,,Mediocampista,8,,,, Panama
/jugadores/jose_calderon.php,Calderon_Jose,14deagostode1985,,Arquero,12,187mts,,, Panama
/jugadores/armando_cooper.php,Cooper_Armando,26denoviembrede1987,,Mediocampista,11,173mts,,, Panama
/jugadores/harold_cummings.php,Cummings_Harold,03deenerode1992,,Defensor,3,18mts,,, Panama
/jugadores/erick_davis.php,Davis_Erick,31demarzode1991,,Defensor,15,179mts,,, Panama
/jugadores/ismael_diaz.php,Diaz_Ismael,12demayode1997,,Delantero,10,181mts,,, Panama
/jugadores/fidel_escobar.php,Escobar_Fidel,09deenerode1995,,Defensor,4,181mts,,, Panama
/jugadores/anibal_godoy.php,Godoy_Anibal,10defebrerode1990,,Mediocampista,20,182mts,,, Panama
/jugadores/gabriel_enrique_gomez.php,Gomez_GabrielEnrique,29demayode1984,,Mediocampista,6,183mts,,, Panama
/jugadores/adolfo_machado.php,Machado_Adolfo,14defebrerode1985,,Defensor,13,183mts,,, Panama
/jugadores/luis_ovalle.php,Ovalle_Luis,07deseptiembrede1988,,Defensor,17,177mts,,, Panama
/jugadores/jaime_penedo.php,Penedo_Jaime,26deseptiembrede1981,,Arquero,1,186mts,,, Panama
/jugadores/blas_perez.php,Perez_Blas,13demarzode1981,,Delantero,7,187mts,,, Panama
/jugadores/valentin_pimentel.php,Pimentel_Valentin,30demayode1991,,Mediocampista,14,185mts,,, Panama
/jugadores/alex_rodriguez.php,Rodriguez_Alex,05deagostode1990,,Arquero,22,197mts,,, Panama
/jugadores/jose_luis_rodriguez.php,Rodriguez_JoseLuis,19dejuniode1998,,Mediocampista,21,,,, Panama
/jugadores/luis_tejada.php,Tejada_Luis,28demarzode1982,,Delantero,18,184mts,,, Panama
/jugadores/gabriel_torres.php,Torres_Gabriel,31deoctubrede1988,,Delantero,9,18mts,,, Panama
/jugadores/roman_torres.php,Torres_Roman,20demarzode1986,,Defensor,5,188mts,,, Panama
/jugadores/danilo_aceval.php,Aceval_Danilo,15deseptiembrede1975,,Arquero,12,,,, Paraguay
/jugadores/ignacio_achucarro.php,Achucarro_Ignacio,31dejuliode1936,,Defensor,4,,,, Paraguay
/jugadores/roberto_acuna.php,Acuña_Roberto,25demarzode1972,,Mediocampista,10,175mts,,, Paraguay
/jugadores/juan_aguero.php,Aguero_Juan,24dejuniode1935,,Delantero,7,,,, Paraguay
/jugadores/samuel_aguilar.php,Aguilar_Samuel,01deenerode1934,,Arquero,12,,,, Paraguay
/jugadores/edgar_aguilera.php,Aguilera_Edgar,28dejuliode1975,,Mediocampista,6,,,, Paraguay
/jugadores/oscar_aguilera.php,Aguilera_Oscar,11demarzode1935,,Delantero,10,,,, Paraguay
/jugadores/francisco_aguirre.php,Aguirre_Francisco,01deenerode1908,,Mediocampista,-,,,, Paraguay
/jugadores/antolin_alcaraz.php,Alcaraz_Antolin,30dejuliode1982,,Defensor,21,184mts,,, Paraguay
/jugadores/francisco_alcaraz.php,Alcaraz_Francisco,04deoctubrede1960,,Mediocampista,17,,,, Paraguay
/jugadores/faustino_alonso.php,Alonso_Faustino,15defebrerode1961,,Delantero,21,,,, Paraguay
/jugadores/guido_alvarenga.php,Alvarenga_Guido,24deagostode1970,,Mediocampista,8,17mts,,, Paraguay
/jugadores/florencio_amarilla.php,Amarilla_Florencio,03deenerode1935,,Delantero,11,,,, Paraguay
/jugadores/francisco_arce.php,Arce_Francisco,02deabrilde1971,,Defensor,2,178mts,,, Paraguay
/jugadores/edelmiro_arevalo.php,Arevalo_Edelmiro,07deenerode1929,,Defensor,2,,,, Paraguay
/jugadores/enrique_avalos.php,Avalos_Enrique,01deenerode1922,,Delantero,-,,,, Paraguay
/jugadores/marcial_avalos.php,Avalos_Marcial,,,Delantero,-,,,, Paraguay
/jugadores/jose_raul_aveiro.php,Aveiro_JoseRaul,18dejuliode1936,,Delantero,20,,,, Paraguay
/jugadores/celso_ayala.php,Ayala_Celso,20deagostode1970,,Defensor,5,177mts,,, Paraguay
/jugadores/melanio_baez.php,Baez_Melanio,,,Mediocampista,-,,,, Paraguay
/jugadores/richart_baez.php,Baez_Richart,31dejuliode1973,,Delantero,7,18mts,,, Paraguay
/jugadores/diego_barreto.php,Barreto_Diego,16dejuliode1981,,Arquero,12,182mts,,, Paraguay
/jugadores/edgar_barreto.php,Barreto_Edgar,15dejuliode1984,,Mediocampista,8,178mts,,, Paraguay
/jugadores/lucas_barrios.php,Barrios_Lucas,13denoviembrede1984,,Delantero,19,187mts,,, Paraguay
/jugadores/jorge_battaglia.php,Battaglia_Jorge,12demayode1960,,Arquero,12,,,, Paraguay
/jugadores/edgar_benitez.php,Benitez_Edgar,08denoviembrede1987,,Delantero,10,176mts,,, Paraguay
/jugadores/miguel_benitez.php,Benitez_Miguel,19demayode1970,,Delantero,15,,,, Paraguay
/jugadores/pedro_benitez.php,Benitez_Pedro,,,Arquero,-,,,, Paraguay
/jugadores/santiago_benitez.php,Benitez_Santiago,01deenerode1903,,Mediocampista,-,,,, Paraguay
/jugadores/delfin_benitez_caceres.php,BenitezCaceres_Delfin,24deoctubrede1910,,Delantero,-,,,, Paraguay
/jugadores/angel_berni.php,Berni_Angel,09deenerode1931,,Delantero,-,,,, Paraguay
/jugadores/aldo_bobadilla.php,Bobadilla_Aldo,20deabrilde1976,,Arquero,22,192mts,,, Paraguay
/jugadores/carlos_bonet.php,Bonet_Carlos,02deoctubrede1977,,Mediocampista,15y6,176mts,,, Paraguay
/jugadores/hugo_brizuela.php,Brizuela_Hugo,08defebrerode1970,,Delantero,17,173mts,,, Paraguay
/jugadores/luis_caballero.php,Caballero_Luis,17deseptiembrede1962,,Defensor,14,,,, Paraguay
/jugadores/roberto_cabanas.php,Cabañas_Roberto,11deabrilde1961,,Delantero,9,,,, Paraguay
/jugadores/salvador_cabanas.php,Cabañas_Salvador,05deagostode1980,,Mediocampista,7,173mts,,, Paraguay
/jugadores/eufemio_cabral.php,Cabral_Eufemio,21demarzode1955,,Defensor,15,,,, Paraguay
/jugadores/antonio_cabrera.php,Cabrera_Antonio,,,Defensor,-,,,, Paraguay
/jugadores/julio_cesar_caceres.php,Caceres_JulioCesar,05deoctubrede1979,,Defensor,18y5,181mts,,, Paraguay
/jugadores/victor_caceres.php,Caceres_Victor,25demarzode1985,,Mediocampista,15,186mts,,, Paraguay
/jugadores/virginio_caceres.php,Caceres_Virginio,21demayode1962,,Defensor,13,,,, Paraguay
/jugadores/lorenzo_calonga.php,Calonga_Lorenzo,,,Delantero,-,,,, Paraguay
/jugadores/jorge_campos_2.php,Campos_Jorge,11deagostode1970,,Delantero,21y11,175mts,,, Paraguay
/jugadores/adolfino_canete.php,Canete_Adolfino,13deseptiembrede1956,,Mediocampista,10,,,, Paraguay
/jugadores/juan_leon_canete.php,Canete_JuanLeon,,,Delantero,-,,,, Paraguay
/jugadores/denis_caniza.php,Caniza_Denis,29deagostode1974,,Defensor,20_21y4,174mts,,, Paraguay
/jugadores/castor_cantero.php,Cantero_Castor,01deenerode1918,,Mediocampista,-,,,, Paraguay
/jugadores/jose_cardozo.php,Cardozo_Jose,19demarzode1971,,Delantero,9y20,183mts,,, Paraguay
/jugadores/oscar_cardozo.php,Cardozo_Oscar,20demayode1983,,Delantero,7,192mts,,, Paraguay
/jugadores/cayetano_carreras_sagueir.php,CarrerasSagueir_Cayetano,,,Delantero,-,,,, Paraguay
/jugadores/pablo_centurion.php,Centurion_Pablo,,,Arquero,-,,,, Paraguay
/jugadores/casiano_cespedes.php,Cespedes_Casiano,01deenerode1924,,Defensor,-,,,, Paraguay
/jugadores/eustaquio_chamorro.php,Chamorro_Eustaquio,,,Defensor,-,,,, Paraguay
/jugadores/jose_luis_chilavert.php,Chilavert_JoseLuis,27dejuliode1965,,Arquero,1,194mts,,, Paraguay
/jugadores/rolando_chilavert.php,Chilavert_Rolando,22demayode1961,,Mediocampista,19,,,, Paraguay
/jugadores/julian_coronel.php,Coronel_Julian,23deoctubrede1958,,Arquero,22,,,, Paraguay
/jugadores/nelson_cuevas.php,Cuevas_Nelson,10deenerode1980,,Delantero,23,176mts,,, Paraguay
/jugadores/paulo_da_silva.php,DaSilva_Paulo,01defebrerode1980,,Defensor,14,184mts,,, Paraguay
/jugadores/rogelio_delgado.php,Delgado_Rogelio,12deoctubrede1959,,Defensor,5,,,, Paraguay
/jugadores/modesto_denis.php,Denis_Modesto,01deenerode1901,,Arquero,-,,,, Paraguay
/jugadores/eusebio_diaz.php,Diaz_Eusebio,01deenerode1901,,Mediocampista,-,,,, Paraguay
